stability,positive_trans,mean
0.7750000000000001,0.01173356779641595,0.0001
0.7750000000000001,0.05969184696473018,0.0005
0.7750000000000001,0.11780263344609432,0.001
0.7750000000000001,0.528181702216479,0.005
0.7750000000000001,1.1331974472929671,0.01
0.8000000000000002,6.1547248645931765,0.05
0.8000000000000002,12.804036464210743,0.1
