stability,positive_trans,mean
0.8500000000000003,0.011770528293815662,0.0001
0.8500000000000003,0.05657609237505141,0.0005
0.8500000000000003,0.1119597902291753,0.001
0.8500000000000003,0.5128927340375883,0.005
0.8500000000000003,1.1335566805843218,0.01
0.8500000000000003,5.5195848541436,0.05
0.8750000000000003,10.416180957167942,0.1
