stability,positive_trans,mean
0.6250000000000001,0.011086847889308592,0.0001
0.6250000000000001,0.05528013377671227,0.0005
0.6250000000000001,0.1136189581082471,0.001
0.6250000000000001,0.5711120912111385,0.005
0.6250000000000001,1.13970804070074,0.01
0.6500000000000001,5.823667128684703,0.05
0.6500000000000001,11.074568010956876,0.1
