stability,positive_trans,mean
0.8000000000000002,0.011816117368637804,0.0001
0.8000000000000002,0.05707691538306938,0.0005
0.8000000000000002,0.11441240592529464,0.001
0.8000000000000002,0.594505498920023,0.005
0.8000000000000002,1.2284880202869473,0.01
0.8000000000000002,5.753859096516649,0.05
0.8250000000000003,12.492462398500432,0.1
