stability,positive_trans,mean
0.6500000000000001,0.011611285043555537,0.0001
0.6500000000000001,0.05556005875733448,0.0005
0.6500000000000001,0.11726789442101707,0.001
0.6500000000000001,0.5749122405901319,0.005
0.6500000000000001,1.2332356219764755,0.01
0.6750000000000002,5.362576118775143,0.05
0.6750000000000002,11.235888020330831,0.1
