stability,positive_trans,mean
0.8000000000000002,0.011437047858638017,0.0001
0.8000000000000002,0.05894528506030698,0.0005
0.8000000000000002,0.1178734331447869,0.001
0.8500000000000002,0.5842361784437466,0.005
0.8500000000000002,1.0913063332765511,0.01
0.9000000000000002,5.403079206351365,0.05
0.9000000000000002,11.556906059515828,0.1
