stability,positive_trans,mean
0.675,0.011421554337796885,0.0001
0.675,0.05867885060617975,0.0005
0.675,0.11880196220882801,0.001
0.675,0.6010052279438196,0.005
0.675,1.155454407184474,0.01
0.8750000000000002,5.798363835200874,0.05
0.8750000000000002,11.205946661034364,0.1
