stability,positive_trans,mean
0.5750000000000001,0.011726022011843213,0.0001
0.5750000000000001,0.053013949401122154,0.0005
0.5750000000000001,0.11658793280616807,0.001
0.5750000000000001,0.5765078534367971,0.005
0.5750000000000001,1.191941248953907,0.01
0.7000000000000001,6.151838487361897,0.05
0.8500000000000002,11.481475377694984,0.1
