stability,positive_trans,mean
0.7250000000000001,0.011884910524420705,0.0001
0.7250000000000001,0.057230293223161546,0.0005
0.7250000000000001,0.1167111991546886,0.001
0.7250000000000001,0.5933063895629969,0.005
0.7250000000000001,1.193918170240016,0.01
0.7500000000000001,5.638034557286629,0.05
0.8500000000000002,11.492622618884699,0.1
