stability,positive_trans,mean
0.6250000000000001,0.011605865892840107,0.0001
0.675,0.06022068006569213,0.0005
0.675,0.1202788376577433,0.001
0.675,0.5663980883423237,0.005
0.675,1.1337075915510866,0.01
0.8000000000000002,5.749854985668506,0.05
0.8500000000000002,11.116748204703331,0.1
