stability,positive_trans,mean
0.7750000000000001,0.011529407859008575,0.0001
0.7750000000000001,0.058941323602974396,0.0005
0.7750000000000001,0.11011395624205818,0.001
0.7750000000000001,0.534172604576358,0.005
0.7750000000000001,1.15150221195346,0.01
0.8500000000000002,5.786262461866384,0.05
0.8750000000000002,11.69194320298481,0.1
