stability,positive_trans,mean
0.675,0.011509910744756276,0.0001
0.675,0.058141252912043695,0.0005
0.675,0.13119920824042192,0.001
0.675,0.6365079665625244,0.005
0.675,1.2087801390266306,0.01
0.6500000000000001,5.897811855531404,0.05
0.6500000000000001,11.144535094855932,0.1
