stability,positive_trans,mean
0.7750000000000001,0.011186510941215177,0.0001
0.7750000000000001,0.056470305698553144,0.0005
0.7750000000000001,0.11234954140847557,0.001
0.7750000000000001,0.5599382454612323,0.005
0.7750000000000001,1.1715495305425068,0.01
0.7750000000000001,5.469320450051676,0.05
0.7750000000000001,12.37454065260137,0.1
