stability,positive_trans,mean
0.675,0.01194997001105529,0.0001
0.675,0.061802984413001846,0.0005
0.675,0.11791281861565142,0.001
0.675,0.6076324598899789,0.005
0.675,1.0932512219582813,0.01
0.6500000000000001,6.244098805976865,0.05
0.6500000000000001,11.572680554288624,0.1
