stability,positive_trans,mean
0.9000000000000005,0.011250190390538733,0.0001
0.9000000000000005,0.061347305160157434,0.0005
0.9000000000000005,0.12194577422963017,0.001
0.9000000000000005,0.5697791983949918,0.005
0.9000000000000005,1.1455143898317712,0.01
0.9000000000000005,5.841795560138664,0.05
0.9000000000000005,11.789185125512361,0.1
