stability,positive_trans,mean
0.6250000000000001,0.010603863773149421,0.0001
0.6250000000000001,0.059050200137750496,0.0005
0.6250000000000001,0.11449308545433204,0.001
0.6250000000000001,0.5425642999347726,0.005
0.6250000000000001,1.2024596211558545,0.01
0.6250000000000001,5.7919541029273525,0.05
0.6500000000000001,11.738017069338937,0.1
