stability,positive_trans,mean
0.7000000000000001,0.01079375117498382,0.0001
0.7000000000000001,0.05453307133496365,0.0005
0.7000000000000001,0.12222335592255595,0.001
0.7000000000000001,0.5698605767915188,0.005
0.7000000000000001,1.1384171344981389,0.01
0.7500000000000001,5.9067808545434355,0.05
0.7500000000000001,11.141643755489257,0.1
