stability,positive_trans,mean
0.6500000000000001,0.011877058271428712,0.0001
0.6500000000000001,0.05445716811752995,0.0005
0.6500000000000001,0.11989902475118994,0.001
0.6500000000000001,0.5809260366393398,0.005
0.6500000000000001,1.201900122990005,0.01
0.6500000000000001,5.635991963905407,0.05
0.7000000000000002,12.161453261024924,0.1
