0.500
0.463
0.481
0.481
0.463
0.517
0.548
0.591
0.591
0.591
0.576
0.600
0.614
0.622
0.703
0.703
0.703
0.716
0.784
0.744
0.744
0.744
0.744
0.744
0.744
0.744
0.707
0.721
0.721
0.116
0.651
0.651
0.709
0.872
0.872
0.872
0.872
0.872
0.833
0.833
0.777
0.798
0.809
0.862
0.862
0.862
0.862
0.867
0.867
0.867
0.867
0.867
0.867
0.867
0.867
0.765
0.765
0.713
0.713
0.713
0.713
0.755
0.755
0.755
0.755
0.786
0.794
0.794
0.794
0.794
0.794
0.794
0.802
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.849
0.896
0.896
0.896
0.896
0.896
0.896
0.896
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.953
0.955
0.955
0.955
0.955
0.955
0.955
0.955
0.955
0.955
0.921
0.921
0.921
0.921
0.921
0.921
0.921
0.921
0.921
0.921
0.921
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.956
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.982
0.975
0.975
0.975
0.975
0.975
0.975
0.975
0.975
0.975
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.893
0.934
0.934
0.934
0.934
0.934
0.934
0.934
0.944
0.944
0.944
0.944
0.944
0.944
0.944
0.944
0.944
